@relation jAudio
@ATTRIBUTE "Spectral Centroid0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point0" NUMERIC
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Compactness0" NUMERIC
@ATTRIBUTE "Spectral Variability0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Strongest Beat0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC
@ATTRIBUTE "Method of Moments0" NUMERIC
@ATTRIBUTE "Method of Moments1" NUMERIC
@ATTRIBUTE "Method of Moments2" NUMERIC
@ATTRIBUTE "Method of Moments3" NUMERIC
@ATTRIBUTE "Method of Moments4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs9" NUMERIC

@DATA
1.51E2,9.102E-1,?,7.939E2,1.389E-3,1.213E-1,?,1.09E2,?,?,?,1.167E-1,-1.269E-2,1.049E-1,-2.796E-3,-5.699E-2,-2.016E-2,3.216E-2,1.079E-3,2.724E-2,0E0,6.665E-1,1.401E2,5.196E3,-3.994E4,5.065E7,?,?,?,?,?,?,?,?,?,?
1.252E2,8.555E-1,?,6.618E2,9.352E-4,9.274E-2,?,1.12E2,?,?,?,1.08E-1,-1.109E-1,-2.794E-2,1.354E-2,6.679E-2,8.763E-2,2.246E-2,7.542E-2,-1.58E-2,0E0,4.481E-1,1.257E2,5.589E3,3.885E4,5.486E7,?,?,?,?,?,?,?,?,?,?
1.391E2,8.789E-1,?,6.704E2,1.003E-3,1.055E-1,?,1.17E2,?,?,?,2.036E-2,-8.163E-3,-5.982E-3,1.33E-2,2.089E-2,-1.984E-3,6.691E-3,5.847E-2,-3.904E-2,0E0,5.062E-1,1.327E2,5.55E3,-2.45E4,5.378E7,?,?,?,?,?,?,?,?,?,?
1.023E2,7.656E-1,?,6.221E2,1.296E-3,1.093E-1,?,8.1E1,?,?,?,-2.696E-1,-2.008E-1,-6.406E-2,8.395E-2,2.318E-2,-1.183E-1,5.337E-2,-1.458E-2,7.514E-3,0E0,6.086E-1,1.142E2,5.789E3,6.146E4,5.826E7,?,?,?,?,?,?,?,?,?,?
1.266E2,8.438E-1,?,6.585E2,1.331E-3,1.093E-1,?,9E1,?,?,?,-7.254E-2,-6.111E-2,1.184E-1,-6.405E-2,5.682E-2,7.999E-2,-1.215E-1,4.515E-2,1.983E-2,0E0,6.458E-1,1.27E2,5.294E3,3.92E4,5.21E7,?,?,?,?,?,?,?,?,?,?
1.138E2,7.812E-1,?,6.137E2,8.644E-4,9.287E-2,?,9.8E1,?,?,?,-1.418E-1,5.231E-2,1.865E-2,5.883E-2,4.618E-2,6.539E-2,8.366E-2,-4.529E-2,3.538E-2,0E0,4.617E-1,1.205E2,5.342E3,7.179E4,5.407E7,?,?,?,?,?,?,?,?,?,?
1.24E2,8.242E-1,?,5.459E2,1.24E-3,8.912E-2,?,9.9E1,?,?,?,7.106E-3,1.84E-1,8.639E-2,-1.099E-1,1.279E-1,7.049E-2,6.062E-3,-4.439E-2,-1.931E-2,0E0,5.552E-1,1.261E2,5.033E3,7.032E4,4.887E7,?,?,?,?,?,?,?,?,?,?
1.232E2,8.242E-1,?,6.701E2,1.123E-3,9.499E-2,?,1.12E2,?,?,?,-1.441E-2,-1.551E-1,-3.921E-2,9.445E-2,-2.353E-2,1.027E-1,2.049E-3,6.731E-2,5.18E-2,0E0,5.053E-1,1.228E2,5.926E3,7.341E3,5.663E7,?,?,?,?,?,?,?,?,?,?
1.325E2,7.93E-1,?,7.285E2,1.489E-3,1.193E-1,?,1.17E2,?,?,?,1.157E-2,6.866E-2,-5.317E-2,8.291E-2,1.655E-1,7.562E-2,-6.861E-2,-6.065E-2,1.397E-1,0E0,6.57E-1,1.288E2,4.828E3,6.068E3,4.507E7,?,?,?,?,?,?,?,?,?,?
1.359E2,7.773E-1,?,6.452E2,1.505E-3,1.119E-1,?,1.14E2,?,?,?,-9.958E-2,9.736E-2,-3.968E-2,2.106E-1,-1.242E-2,-8.066E-2,6.225E-2,1.156E-2,2.224E-3,0E0,6.181E-1,1.321E2,4.651E3,-5.613E4,4.265E7,?,?,?,?,?,?,?,?,?,?
1.27E2,8.398E-1,?,5.706E2,1.588E-3,1.528E-1,?,1.1E2,?,?,?,1.431E-2,-1.156E-1,-1.744E-1,-1.18E-1,-8.049E-2,2.275E-2,5.717E-3,6.335E-2,6.688E-2,0E0,9.332E-1,1.278E2,6.019E3,-6.689E4,6.114E7,?,?,?,?,?,?,?,?,?,?
1.223E2,8.555E-1,?,7.75E2,1.763E-3,1.525E-1,?,1.07E2,?,?,?,-3.501E-2,-2.192E-1,-1.241E-1,-3.048E-2,-2.672E-2,5.466E-2,9.279E-2,-8.121E-3,-5.636E-2,0E0,7.892E-1,1.263E2,6.236E3,-3.761E4,6.377E7,?,?,?,?,?,?,?,?,?,?
1.126E2,7.578E-1,?,6.741E2,1.318E-3,1.123E-1,?,1E2,?,?,?,-8.967E-2,-6.554E-2,-1.553E-2,-2.978E-3,7.67E-3,-5.348E-2,2.248E-1,2.761E-2,-3.694E-2,0E0,5.535E-1,1.206E2,5.301E3,3.568E4,5.07E7,?,?,?,?,?,?,?,?,?,?
9.333E1,7.148E-1,?,3.829E2,1.02E-3,1.025E-1,?,9.5E1,?,?,?,-1.538E-1,-1.389E-1,2.156E-2,2.416E-2,1.337E-1,-6.169E-2,-7.033E-2,-1.126E-1,5.966E-2,0E0,4.52E-1,1.109E2,5.932E3,1.351E5,6.205E7,?,?,?,?,?,?,?,?,?,?
9.755E1,6.914E-1,?,7.69E2,1.479E-3,1.347E-1,?,9.8E1,?,?,?,-5.889E-2,-3.576E-2,-1.129E-2,5.447E-2,1.563E-1,-2.135E-2,1.09E-2,3.215E-2,1.583E-2,0E0,6.605E-1,1.129E2,5.185E3,1.232E5,5.193E7,?,?,?,?,?,?,?,?,?,?
1.391E2,8.633E-1,?,1.233E3,2.633E-3,1.69E-1,?,1.89E2,?,?,?,1.442E-1,-8.24E-2,-1.139E-1,-4.7E-2,-2.938E-2,-7.169E-2,-3.081E-2,2.469E-2,1.122E-1,0E0,1.182E0,1.346E2,5.739E3,-8.713E4,5.973E7,?,?,?,?,?,?,?,?,?,?
1.475E2,8.672E-1,?,8.053E2,1.014E-3,1.099E-1,?,1.16E2,?,?,?,1.168E-1,-7.113E-2,-2.139E-1,-1.253E-1,-4.392E-2,7.031E-2,7.391E-2,5.153E-2,-1.366E-1,0E0,4.796E-1,1.38E2,5.499E3,-1.136E5,5.748E7,?,?,?,?,?,?,?,?,?,?
1.062E2,8.711E-1,?,4.713E2,2.04E-3,1.339E-1,?,8.1E1,?,?,?,-2.606E-1,-2.94E-1,-9.107E-2,-9.572E-2,1.022E-1,1.216E-1,-2.335E-1,-7.488E-2,1.61E-2,0E0,8.579E-1,1.181E2,6.625E3,8.179E4,7.028E7,?,?,?,?,?,?,?,?,?,?
1.263E2,9.141E-1,?,5.374E2,1.602E-3,1.602E-1,?,9.9E1,?,?,?,-1.697E-1,-2.402E-1,-8.184E-2,3.258E-2,1.052E-1,1.717E-2,-4.388E-2,-3.531E-2,1.432E-1,0E0,8.673E-1,1.274E2,6.616E3,1.698E4,6.881E7,?,?,?,?,?,?,?,?,?,?
1.412E2,8.672E-1,?,6.108E2,2.318E-3,2.159E-1,?,1.27E2,?,?,?,1.246E-1,9.39E-2,-2.755E-2,-4.356E-2,-1.385E-2,7.599E-2,-8.02E-3,-8.291E-2,-9.293E-2,0E0,1.22E0,1.354E2,5.469E3,-6.255E4,5.522E7,?,?,?,?,?,?,?,?,?,?
1.085E2,7.656E-1,?,7.029E2,1.004E-3,1.019E-1,?,1.06E2,?,?,?,-2.033E-2,6.844E-2,8.981E-3,5.111E-2,7.814E-2,-5.885E-2,-1.337E-2,1.166E-1,3.861E-3,0E0,5.048E-1,1.179E2,5.072E3,7.294E4,4.759E7,?,?,?,?,?,?,?,?,?,?
1.164E2,7.773E-1,?,7.159E2,1.489E-3,1.354E-1,?,1.18E2,?,?,?,-1.069E-2,1.219E-2,-7.727E-2,7.792E-2,4.716E-2,1.991E-2,-1.385E-1,3.361E-2,-4.626E-2,0E0,7.392E-1,1.204E2,5.072E3,4.163E4,4.855E7,?,?,?,?,?,?,?,?,?,?
9.023E1,7.109E-1,?,5.602E2,8.491E-4,8.279E-2,?,8.5E1,?,?,?,-2.625E-1,-1.654E-2,1.755E-2,-6.644E-2,-5.197E-2,-2.41E-2,-7.062E-2,2.203E-2,-4.699E-2,0E0,4.423E-1,1.09E2,5.861E3,1.375E5,6.411E7,?,?,?,?,?,?,?,?,?,?
1.31E2,8.398E-1,?,6.832E2,1.024E-3,9.756E-2,?,1.11E2,?,?,?,1.007E-1,-6.175E-2,-1.621E-1,-6.365E-2,-6.642E-3,-7.801E-2,2.144E-2,5.862E-2,2.979E-2,0E0,5.357E-1,1.308E2,5.674E3,-7.069E4,5.613E7,?,?,?,?,?,?,?,?,?,?
1.346E2,8.438E-1,?,7.13E2,8.659E-4,8.577E-2,?,1.07E2,?,?,?,4.394E-2,-9.42E-2,-1.25E-1,3.448E-3,4.251E-2,-1.356E-1,-1.47E-2,1.163E-2,4.283E-2,0E0,4.617E-1,1.311E2,5.436E3,-3.188E4,5.294E7,?,?,?,?,?,?,?,?,?,?
1.211E2,7.891E-1,?,8.121E2,1.486E-3,1.431E-1,?,1.06E2,?,?,?,-5.04E-2,6.208E-2,4.833E-2,1.33E-1,3.513E-2,1.128E-1,1.11E-2,2.283E-2,2.433E-2,0E0,7.31E-1,1.257E2,4.93E3,3.198E4,4.431E7,?,?,?,?,?,?,?,?,?,?
1.207E2,8.164E-1,?,7.017E2,1.31E-3,1.262E-1,?,1.06E2,?,?,?,-4.372E-2,-1.876E-2,2.202E-2,-3.008E-2,-1.133E-1,-6.443E-2,-4.561E-2,3.741E-2,-3.754E-2,0E0,6.815E-1,1.246E2,5.216E3,2.006E4,4.991E7,?,?,?,?,?,?,?,?,?,?
1.304E2,8.711E-1,?,6.653E2,1.345E-3,1.231E-1,?,1.21E2,?,?,?,4.85E-2,-1.412E-1,8.08E-3,9.072E-3,1.042E-2,-1.098E-1,-1.238E-1,2.136E-2,2.234E-2,0E0,7.092E-1,1.296E2,5.846E3,-3.802E4,5.793E7,?,?,?,?,?,?,?,?,?,?
1.375E2,8.594E-1,?,6.526E2,1.277E-3,1.051E-1,?,1.13E2,?,?,?,8.76E-2,6.697E-2,-1.059E-1,-3.996E-2,-2.277E-2,7.675E-2,-8.969E-2,-1.403E-1,-1.048E-1,0E0,6.175E-1,1.328E2,5.811E3,-7.18E4,5.836E7,?,?,?,?,?,?,?,?,?,?
1.386E2,8.477E-1,?,7.036E2,7.742E-4,6.691E-2,?,1.1E2,?,?,?,4.866E-2,-3.305E-2,-1.387E-1,-5.298E-2,1.446E-3,4.604E-2,3.639E-2,-4.355E-3,-1.385E-2,0E0,3.821E-1,1.304E2,5.691E3,-5.48E4,5.752E7,?,?,?,?,?,?,?,?,?,?
1.375E2,9.492E-1,?,7.387E2,1.634E-3,1.32E-1,?,1.17E2,?,?,?,1.301E-1,-8.572E-2,-4.415E-2,-2.227E-3,1.711E-1,-2.077E-2,2.516E-2,1.454E-1,1.057E-1,0E0,6.952E-1,1.311E2,6.147E3,-9.927E3,6.165E7,?,?,?,?,?,?,?,?,?,?
1.287E2,8.672E-1,?,5.69E2,8.479E-4,9.825E-2,?,1.11E2,?,?,?,2.525E-2,-8.009E-2,3.042E-2,8.031E-2,6.858E-4,1.189E-1,-1.184E-2,2.495E-2,-4.672E-3,0E0,4.661E-1,1.293E2,5.686E3,2.026E4,5.319E7,?,?,?,?,?,?,?,?,?,?
1.373E2,8.203E-1,?,5.608E2,1.366E-3,1.186E-1,?,1.09E2,?,?,?,2.838E-2,1.442E-1,-4.578E-2,6.377E-2,3.293E-2,1.402E-1,-6.684E-2,-9.163E-2,-1.041E-1,0E0,6.159E-1,1.317E2,5.088E3,-4.658E4,4.72E7,?,?,?,?,?,?,?,?,?,?
1.258E2,8.867E-1,?,4.986E2,1.351E-3,1.19E-1,?,1.07E2,?,?,?,1.105E-1,-2.579E-1,3.279E-2,1.548E-1,1.64E-1,4.249E-2,-1.43E-2,4.961E-2,-5.47E-2,0E0,6.782E-1,1.257E2,6.298E3,3.198E4,6.237E7,?,?,?,?,?,?,?,?,?,?
1.312E2,9.102E-1,?,7.164E2,1.253E-3,1.422E-1,?,1.19E2,?,?,?,-3.679E-2,5.158E-2,-2.421E-2,-5.464E-2,-5.183E-2,-1.327E-1,4.459E-2,-1.595E-2,-1.479E-1,0E0,5.799E-1,1.3E2,5.861E3,8.505E3,5.983E7,?,?,?,?,?,?,?,?,?,?
1.46E2,8.711E-1,?,8.341E2,8.261E-4,8.385E-2,?,1.01E2,?,?,?,1.108E-1,-1.446E-1,-6.952E-2,-1.434E-2,-4.457E-3,-5.856E-2,2.174E-2,-1.064E-2,6.634E-2,0E0,4.191E-1,1.358E2,5.753E3,-8.971E4,5.901E7,?,?,?,?,?,?,?,?,?,?
1.297E2,9.023E-1,?,5.839E2,1.089E-3,8.763E-2,?,1.13E2,?,?,?,-4.581E-2,-6.319E-2,5.227E-2,1.144E-1,1.176E-1,-9.986E-2,-1.789E-3,-6.79E-2,8.548E-2,0E0,5.116E-1,1.279E2,5.663E3,3.487E4,5.735E7,?,?,?,?,?,?,?,?,?,?
1.304E2,8.672E-1,?,5.929E2,2.158E-3,1.637E-1,?,8.9E1,?,?,?,-4.258E-2,-5.728E-2,-4.269E-2,1.809E-2,1.543E-2,-1.453E-1,-1.156E-1,-8.309E-2,-1.218E-1,0E0,1E0,1.307E2,5.572E3,-5.446E4,5.612E7,?,?,?,?,?,?,?,?,?,?
1.108E2,8.32E-1,?,7.045E2,1.401E-3,1.135E-1,?,1.07E2,?,?,?,-1.103E-1,-6.267E-2,1.166E-1,1.245E-2,4.189E-2,6.148E-2,-4.764E-2,1.619E-3,9.394E-3,0E0,6.472E-1,1.171E2,5.34E3,1.181E5,5.39E7,?,?,?,?,?,?,?,?,?,?
1.407E2,8.789E-1,?,6.033E2,1.057E-3,9.663E-2,?,1.2E2,?,?,?,6.481E-2,-6.978E-2,-8.589E-2,-1.322E-1,-6.141E-2,5.751E-2,8.608E-2,-9.985E-2,9.696E-2,0E0,5.285E-1,1.326E2,5.653E3,-5.115E4,5.769E7,?,?,?,?,?,?,?,?,?,?
1.414E2,8.906E-1,?,6.396E2,1.42E-3,1.38E-1,?,1.16E2,?,?,?,2.47E-2,-6.417E-2,1.067E-2,9.584E-2,2.116E-2,1.811E-2,2.731E-2,-6.343E-4,-3.281E-2,0E0,7.966E-1,1.343E2,5.724E3,-4.525E4,5.627E7,?,?,?,?,?,?,?,?,?,?
8.422E1,6.445E-1,?,7.628E2,1.313E-3,1.026E-1,?,8.3E1,?,?,?,-3.425E-1,-4.418E-2,-1.738E-1,1.221E-1,3.963E-2,-8.094E-2,-2.674E-2,8.643E-3,-1.369E-1,0E0,5.731E-1,1.031E2,5.079E3,1.196E5,5.021E7,?,?,?,?,?,?,?,?,?,?
1.336E2,8.398E-1,?,5.719E2,1.075E-3,1.106E-1,?,1.19E2,?,?,?,8.686E-2,3.761E-2,4.678E-2,4.916E-2,3.365E-2,2.726E-2,-5.686E-2,1.214E-3,1.856E-1,0E0,6.015E-1,1.293E2,5.332E3,1.035E4,5.161E7,?,?,?,?,?,?,?,?,?,?
1.181E2,7.969E-1,?,6.151E2,1.028E-3,9.971E-2,?,1.04E2,?,?,?,-4.801E-2,4.754E-2,1.48E-2,1.395E-2,-3.827E-2,-6.591E-2,3.134E-2,6.547E-2,-1.023E-1,0E0,5.853E-1,1.225E2,5.186E3,2.471E4,5.085E7,?,?,?,?,?,?,?,?,?,?
1.102E2,7.5E-1,?,8.457E2,1.077E-3,1.109E-1,?,1.03E2,?,?,?,-1.473E-1,1.678E-3,-7.948E-2,1.014E-1,-2.156E-2,-1.344E-1,-5.521E-2,-2.304E-2,6.274E-2,0E0,5.115E-1,1.183E2,5.524E3,3.502E4,5.502E7,?,?,?,?,?,?,?,?,?,?
1.21E2,7.773E-1,?,7.561E2,1.73E-3,1.695E-1,?,1.25E2,?,?,?,8.304E-2,9.48E-2,-9.607E-2,5.569E-2,-1.22E-2,-5.115E-2,4.9E-2,-4.086E-3,2.518E-2,0E0,8.667E-1,1.245E2,5.026E3,1.569E4,4.892E7,?,?,?,?,?,?,?,?,?,?
1.235E2,7.656E-1,?,6.367E2,1.176E-3,1.095E-1,?,1.05E2,?,?,?,-3.693E-2,1.893E-1,-7.273E-2,-3.057E-2,8.438E-2,-6.78E-2,7.355E-2,6.342E-2,-8.114E-2,0E0,5.891E-1,1.247E2,4.996E3,2.868E4,4.766E7,?,?,?,?,?,?,?,?,?,?
1.223E2,7.422E-1,?,6.096E2,1.23E-3,1.042E-1,?,1.13E2,?,?,?,5.716E-2,8.934E-2,-5.691E-2,5.987E-2,-7.198E-2,8.695E-2,-1.274E-2,-8.308E-3,-1.503E-2,0E0,6.014E-1,1.239E2,4.783E3,8.266E3,4.362E7,?,?,?,?,?,?,?,?,?,?
1.153E2,8.32E-1,?,5.943E2,1.213E-3,9.207E-2,?,1.07E2,?,?,?,-5.159E-3,-9.026E-2,-6.913E-2,-4.086E-2,-1.037E-2,-3.826E-2,-7.348E-2,-9.454E-2,1.01E-1,0E0,5.897E-1,1.21E2,6.025E3,3.373E4,6.357E7,?,?,?,?,?,?,?,?,?,?
1.224E2,8.242E-1,?,7.751E2,9.828E-4,9.56E-2,?,1.16E2,?,?,?,-3.503E-2,-5.321E-2,-4.809E-2,-1.234E-2,6.02E-4,-7.6E-3,4.788E-2,-2.56E-2,-7.257E-2,0E0,4.741E-1,1.275E2,5.53E3,-3.844E4,5.544E7,?,?,?,?,?,?,?,?,?,?
1.28E2,8.906E-1,?,7.386E2,8.194E-4,7.745E-2,?,1.03E2,?,?,?,-3.505E-2,8.708E-2,1.526E-1,-2.256E-2,1.11E-1,2.876E-3,-3.058E-2,-3.822E-3,6.439E-2,0E0,4.255E-1,1.276E2,5.09E3,2.584E4,5.129E7,?,?,?,?,?,?,?,?,?,?
1.39E2,8.984E-1,?,7.088E2,6.938E-4,8.143E-2,?,1.13E2,?,?,?,9.664E-2,-2.283E-2,1.796E-2,-7.44E-3,-3.323E-2,5.672E-2,5.289E-2,-2.487E-2,6.407E-3,0E0,4.336E-1,1.334E2,5.518E3,-3.219E4,5.452E7,?,?,?,?,?,?,?,?,?,?
1.207E2,8.75E-1,?,5.285E2,1.023E-3,9.274E-2,?,1.04E2,?,?,?,-1.263E-1,-1.525E-2,-6.411E-3,-1.964E-2,5.534E-2,5.121E-2,-3.8E-2,4.536E-2,-2.334E-3,0E0,5.875E-1,1.239E2,5.649E3,2.214E4,5.69E7,?,?,?,?,?,?,?,?,?,?
1.286E2,8.477E-1,?,6.499E2,1.102E-3,1E-1,?,1.15E2,?,?,?,-4.577E-2,4.861E-2,8.722E-2,-2.122E-1,-1.399E-1,4.208E-2,-7.969E-3,-8.797E-2,-1.642E-2,0E0,5.153E-1,1.279E2,5.106E3,-4.599E3,5.231E7,?,?,?,?,?,?,?,?,?,?
1.287E2,8.164E-1,?,7.279E2,9.225E-4,8.733E-2,?,1.15E2,?,?,?,-5.11E-2,-2.605E-2,4.245E-3,5.842E-2,5.425E-2,2.058E-2,1.555E-1,1.044E-1,6.156E-2,0E0,4.814E-1,1.283E2,5.309E3,4.148E3,5.117E7,?,?,?,?,?,?,?,?,?,?
1.082E2,8.477E-1,?,5.951E2,1.045E-3,8.871E-2,?,9.9E1,?,?,?,-7.203E-2,1.971E-2,1.279E-1,-8.471E-2,7.492E-2,8.296E-2,-5.585E-2,5.927E-2,4.515E-2,0E0,4.808E-1,1.165E2,5.338E3,1.221E5,5.437E7,?,?,?,?,?,?,?,?,?,?
1.175E2,8.32E-1,?,8.74E2,1.103E-3,1.005E-1,?,1.06E2,?,?,?,-1.65E-2,-9.255E-2,-4.402E-2,-3.475E-2,1.272E-1,6.152E-2,-5.481E-2,-3.069E-2,-5.52E-2,0E0,4.994E-1,1.22E2,5.612E3,1.665E3,5.362E7,?,?,?,?,?,?,?,?,?,?
1.187E2,8.789E-1,?,7.828E2,7.948E-4,7.254E-2,?,1.16E2,?,?,?,2.162E-2,-1.943E-1,6.48E-2,-3.921E-2,-1.217E-2,-1.304E-2,-1.782E-2,-3.559E-3,-1.509E-2,0E0,4.022E-1,1.231E2,5.888E3,7.985E4,6.048E7,?,?,?,?,?,?,?,?,?,?
1.166E2,8.359E-1,?,7.069E2,9.779E-4,1.022E-1,?,9.7E1,?,?,?,-1.695E-1,2.341E-2,-2.357E-2,1.088E-2,-5.262E-2,4.928E-2,4.397E-2,5.336E-3,3.383E-2,0E0,5.151E-1,1.227E2,5.659E3,4.772E4,5.734E7,?,?,?,?,?,?,?,?,?,?
1.303E2,8.906E-1,?,5.435E2,1.195E-3,1.17E-1,?,1.05E2,?,?,?,-2.104E-1,-3.654E-2,2.295E-2,-3.132E-2,-7.025E-3,-1.065E-1,-3.612E-2,6.395E-2,-4.988E-2,0E0,6.511E-1,1.291E2,5.343E3,3.097E4,5.226E7,?,?,?,?,?,?,?,?,?,?
1.25E2,8.32E-1,?,6.911E2,9.748E-4,9.074E-2,?,1.18E2,?,?,?,-5.725E-2,-1.353E-1,-6.871E-2,4.32E-2,2.009E-2,-8.632E-2,5.859E-2,-8.698E-2,4.144E-2,0E0,5.169E-1,1.287E2,5.594E3,-3.315E4,5.591E7,?,?,?,?,?,?,?,?,?,?
1.097E2,8.398E-1,?,6.891E2,1.594E-3,1.545E-1,?,1.01E2,?,?,?,-1.094E-1,-8.78E-2,-1.21E-2,1.123E-1,3.238E-2,2.411E-2,-6.602E-2,-1.848E-2,5.846E-2,0E0,7.712E-1,1.183E2,5.952E3,9.8E4,6.074E7,?,?,?,?,?,?,?,?,?,?
1.368E2,8.32E-1,?,6.692E2,1.028E-3,1.071E-1,?,1.19E2,?,?,?,4.31E-2,-4.301E-2,-2.816E-2,1.145E-1,-1.115E-1,-2.241E-2,7.726E-2,-3.355E-2,1.407E-2,0E0,5.229E-1,1.336E2,5.087E3,-3.87E4,4.748E7,?,?,?,?,?,?,?,?,?,?
1.383E2,8.164E-1,?,7.253E2,1.445E-3,1.279E-1,?,1.23E2,?,?,?,1.548E-1,1.111E-1,-3.277E-3,1.467E-2,-3.566E-2,-3.29E-2,-5.924E-2,1.146E-3,-8.282E-2,0E0,6.861E-1,1.323E2,5.319E3,-6.296E4,5.201E7,?,?,?,?,?,?,?,?,?,?
1.391E2,8.32E-1,?,5.99E2,1.007E-3,9.282E-2,?,1.19E2,?,?,?,1.457E-1,1.652E-4,-1.544E-1,3.801E-2,3.918E-2,-6.918E-2,2.18E-2,1.007E-2,-1.288E-2,0E0,5.187E-1,1.322E2,5.432E3,-3.528E4,5.33E7,?,?,?,?,?,?,?,?,?,?
1.404E2,8.906E-1,?,6.892E2,1.284E-3,1.139E-1,?,1.22E2,?,?,?,1.352E-1,-2.345E-2,7.943E-2,-1.086E-1,8.938E-2,5.032E-2,-1.804E-2,-1.015E-2,-3.92E-2,0E0,6.131E-1,1.349E2,5.181E3,-2.61E4,5.091E7,?,?,?,?,?,?,?,?,?,?
1.13E2,8.203E-1,?,6.126E2,1.397E-3,1.478E-1,?,1.07E2,?,?,?,-8.357E-2,2.568E-2,1.657E-2,-9.358E-2,7.887E-3,-1.1E-2,-7.055E-2,-1.655E-2,3.543E-3,0E0,7.254E-1,1.195E2,5.806E3,6.616E4,5.81E7,?,?,?,?,?,?,?,?,?,?
1.205E2,8.398E-1,?,7.973E2,1.729E-3,1.441E-1,?,8.9E1,?,?,?,-1.317E-1,1.316E-2,1.15E-1,5.258E-2,-5.76E-2,1.191E-1,-7.298E-3,-3.381E-2,1.094E-1,0E0,7.452E-1,1.238E2,5.326E3,6.277E4,5.138E7,?,?,?,?,?,?,?,?,?,?
1.4E2,8.711E-1,?,7.45E2,1.345E-3,1.288E-1,?,1.25E2,?,?,?,1.272E-1,3.906E-2,-2.658E-3,1.357E-1,-3.263E-2,-5.872E-2,3.725E-2,2.457E-3,-7.003E-2,0E0,6.144E-1,1.342E2,5.48E3,-5.105E4,5.358E7,?,?,?,?,?,?,?,?,?,?
1.3E2,8.398E-1,?,6.607E2,1.112E-3,1.025E-1,?,1.29E2,?,?,?,1.038E-1,9.644E-2,-8.362E-2,1.661E-2,3.499E-2,-1.804E-3,-8.1E-2,4.393E-2,2.25E-2,0E0,5.377E-1,1.28E2,5.548E3,-2.979E4,5.519E7,?,?,?,?,?,?,?,?,?,?
1.364E2,8.477E-1,?,7.78E2,9.304E-4,1.051E-1,?,1.22E2,?,?,?,1.225E-1,2.497E-2,7.22E-3,-3.733E-3,-2.741E-4,-7.37E-2,-3.089E-3,1.279E-1,6.748E-2,0E0,4.735E-1,1.328E2,5.322E3,-4.594E4,5.218E7,?,?,?,?,?,?,?,?,?,?
1.32E2,9.18E-1,?,6.038E2,1.21E-3,1.114E-1,?,1.14E2,?,?,?,9.705E-2,-1.596E-1,4.089E-2,-6.961E-2,1.079E-1,-8.61E-3,-5.559E-3,7.579E-2,7.927E-2,0E0,5.96E-1,1.296E2,6.452E3,-2.008E4,6.68E7,?,?,?,?,?,?,?,?,?,?
1.074E2,8.086E-1,?,6.844E2,1.586E-3,1.458E-1,?,9.8E1,?,?,?,-8.944E-2,3.397E-2,-1.611E-2,-5.387E-2,7.508E-2,3.53E-2,-3.413E-2,5.537E-2,-5.526E-2,0E0,7.822E-1,1.165E2,5.286E3,7.667E4,5.095E7,?,?,?,?,?,?,?,?,?,?
1.131E2,8.438E-1,?,7.708E2,1.245E-3,1.223E-1,?,1.11E2,?,?,?,-8.664E-2,-2.215E-1,4.65E-2,-2.073E-2,2.498E-2,-5.771E-2,-7.135E-2,-4.653E-2,4.706E-2,0E0,6.329E-1,1.223E2,5.899E3,5.098E4,6.148E7,?,?,?,?,?,?,?,?,?,?
1.151E2,6.992E-1,?,7.117E2,1.108E-3,9.861E-2,?,9.8E1,?,?,?,-1.033E-1,1.367E-1,2.143E-2,1.25E-2,2.549E-2,-1.857E-1,3.228E-2,-6.243E-2,-1.682E-2,0E0,5.64E-1,1.208E2,4.904E3,2.822E4,4.962E7,?,?,?,?,?,?,?,?,?,?
