@relation jAudio
@ATTRIBUTE "Spectral Centroid0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point0" NUMERIC
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Compactness0" NUMERIC
@ATTRIBUTE "Spectral Variability0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Strongest Beat0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "MFCC0" NUMERIC
@ATTRIBUTE "MFCC1" NUMERIC
@ATTRIBUTE "MFCC2" NUMERIC
@ATTRIBUTE "MFCC3" NUMERIC
@ATTRIBUTE "MFCC4" NUMERIC
@ATTRIBUTE "MFCC5" NUMERIC
@ATTRIBUTE "MFCC6" NUMERIC
@ATTRIBUTE "MFCC7" NUMERIC
@ATTRIBUTE "MFCC8" NUMERIC
@ATTRIBUTE "MFCC9" NUMERIC
@ATTRIBUTE "MFCC10" NUMERIC
@ATTRIBUTE "MFCC11" NUMERIC
@ATTRIBUTE "MFCC12" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC
@ATTRIBUTE "Method of Moments0" NUMERIC
@ATTRIBUTE "Method of Moments1" NUMERIC
@ATTRIBUTE "Method of Moments2" NUMERIC
@ATTRIBUTE "Method of Moments3" NUMERIC
@ATTRIBUTE "Method of Moments4" NUMERIC
@ATTRIBUTE "title" STRING
@ATTRIBUTE "xmpDM:artist" STRING
@ATTRIBUTE "xmpDM:composer" STRING
@ATTRIBUTE "xmpDM:genre" STRING
@ATTRIBUTE "xmpDM:album" STRING

@DATA
1.145E2,7.891E-1,?,6.788E2,1.456E-3,1.318E-1,?,1.17E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.458E-2,-1.241E-1,1.725E-1,2.777E-3,1.337E-1,-8.518E-2,-3.506E-2,3.729E-3,-7.086E-2,0E0,7.285E-1,1.214E2,5.243E3,6.462E4,5.015E7,Hay Que Amor,La Inmensidad,?,Salsa,Salsa
1.377E2,9.18E-1,?,6.061E2,9.733E-4,9.469E-2,?,1.26E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.127E-1,-2.1E-2,3.19E-3,-1.468E-2,-1.039E-1,-1.388E-1,-6.392E-3,-6.786E-2,2.022E-2,0E0,5.098E-1,1.31E2,5.858E3,-3.496E4,6.119E7,Moliendo Cafe,Septimo Sentido,?,Salsa instrumental,Salsa Instrumental
1.21E2,8.711E-1,?,7.48E2,1.293E-3,1.282E-1,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.582E-2,-3.649E-2,4.511E-2,-1.21E-2,-3.281E-2,-1.292E-1,6.721E-2,-3.088E-3,3.719E-2,0E0,6.406E-1,1.252E2,5.994E3,5.034E4,5.891E7,Cheque Falso,El Gran Combo,?,Salsa,El Gran Combo
1.488E2,8.789E-1,?,7.124E2,1.486E-3,1.333E-1,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,5.336E-2,6.735E-2,1.703E-1,-1.844E-2,1.049E-1,-4.993E-2,1.365E-1,6.224E-2,1.237E-1,0E0,6.457E-1,1.419E2,4.672E3,-6.366E4,4.396E7,Que Sabroso Majarete,Juan Pablo Torres,Torres, Juan Pablo,Salsa,S a L S a 2 0 1 2 2 0 1 3
1.349E2,8.633E-1,?,8.436E2,1.429E-3,1.439E-1,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.726E-3,-8.081E-2,9.083E-2,7.665E-2,7.524E-2,-5.255E-3,2.189E-2,3.221E-3,-2.132E-2,0E0,6.826E-1,1.301E2,5.272E3,-4.389E3,4.797E7,Guaguanco del adiós,Roberto Roena,?,Salsa,Las estrellas de la Fania, Volume 5
1.352E2,9.219E-1,?,5.212E2,1.479E-3,1.42E-1,?,1.3E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.234E-1,-1.046E-2,-4.156E-2,-1.693E-1,8.334E-2,-2.681E-2,6.869E-2,5.529E-4,1.277E-1,0E0,7.526E-1,1.321E2,6.095E3,-2.985E4,6.426E7,Homenaje,,?,Salsa,Sin Alma
1.363E2,8.828E-1,?,6.277E2,8.308E-4,7.352E-2,?,1.25E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.083E-1,7.986E-2,-3.806E-2,-1.151E-1,1.412E-1,-3.335E-3,5.377E-2,-4.986E-3,2.711E-2,0E0,3.922E-1,1.331E2,5.364E3,-2.807E4,5.233E7,A gozar timbero,Israel "Cachao" López,?,Salsa,Cuban Jam Sessions in Miniature: "Descargas"
1.189E2,8.203E-1,?,6.766E2,5.89E-4,6.264E-2,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.386E-1,-4.351E-2,8.561E-2,1.089E-1,-3.771E-3,4.174E-2,-7.531E-2,-4.954E-2,-2.32E-2,0E0,3.199E-1,1.236E2,5.623E3,2.678E4,5.455E7,No Me Muero Todavia,Sonora Ponceña,?,Salsa.,Apretando
1.539E2,6.641E-1,?,7.848E2,3.519E-4,1.027E-1,?,1.21E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.758E-1,6.383E-1,-5.962E-1,9.611E-3,-8.232E-3,-1.893E-1,6.59E-2,7.422E-2,3.833E-2,0E0,6.681E-2,1.338E2,3.915E3,-1.581E5,3.762E7,Aquellos ojos verdes,Ibrahim Ferrer,?,Salsa,Buena Vista Social Club presents Ibrahim Ferrer
1.561E2,9.023E-1,?,8.254E2,1.075E-3,1.104E-1,?,1.32E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.847E-1,-3.753E-2,-6.08E-2,3.045E-2,-5.286E-2,1.546E-1,-7.487E-2,1.347E-2,6.188E-2,0E0,5.195E-1,1.422E2,5.348E3,-1.025E5,5.203E7,SIN ALMA y SIN Corazon,Armando Hernandez,?,,
1.18E2,8.047E-1,?,6.602E2,1.075E-3,1.077E-1,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.867E-2,-2.533E-2,-1.975E-2,3.765E-2,2.7E-2,3.422E-2,5.988E-2,2.911E-2,3.428E-2,0E0,6.095E-1,1.232E2,5.457E3,2.76E4,5.321E7,Un Tipo Con Suerte,Tony Vega,?,Salsa,
1.523E2,9.18E-1,?,7.758E2,8.289E-4,9.06E-2,?,1.27E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.067E-1,-6.43E-2,-4.066E-2,-4.109E-2,-1.059E-1,1.449E-1,6.994E-2,7.725E-3,-6.902E-3,0E0,4.021E-1,1.403E2,5.47E3,-8.774E4,5.656E7,Pata Pata,El Gran Combo de Puerto Rico,?,Salsa,Pata Pata Jala Jala Boogaloo
9.94E1,7.812E-1,?,7.245E2,1.222E-3,1.034E-1,?,8.4E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.387E-1,-1.426E-1,-2.347E-1,-8.82E-2,-6.86E-2,5.2E-2,-1.042E-1,1.567E-1,3.559E-2,0E0,5.135E-1,1.173E2,6.145E3,1.732E4,6.363E7,Control,The Lebron Brothers,?,Salsa,Salsa
1.146E2,8.633E-1,?,7.253E2,1.332E-3,1.103E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.504E-1,-1.16E-1,8.597E-2,4.098E-2,-3.75E-2,1.058E-2,-8.466E-2,8.872E-2,-4.408E-2,0E0,6.228E-1,1.198E2,5.871E3,8.327E4,5.789E7,Aguas Negras,Gunda Merced,?,Salsa,Gunda Merced y Su Salsa Fever Exitos
1.253E2,8.516E-1,?,6.243E2,1.172E-3,1.197E-1,?,1.21E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.399E-1,-1.307E-1,-1.502E-2,-3.881E-2,-5.247E-2,-3.003E-2,-4.734E-2,2.692E-3,6.818E-3,0E0,5.81E-1,1.282E2,5.515E3,-7.937E3,5.322E7,Crocante Habanero,Various Artists,?,Pop,417/ 200 Clásicas de la Sonora Matancera
1.457E2,8.828E-1,?,7.85E2,8.386E-4,8.442E-2,?,1.24E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.155E-1,2.092E-2,-1.762E-1,6.593E-2,9.114E-2,5.333E-2,-4.681E-2,-4.437E-2,-6.691E-3,0E0,4.12E-1,1.37E2,5.729E3,-1.048E5,5.791E7,Encantado de la Vida,Beny Moré,?,Son cubano,La Colección Cubana
1.25E2,8.711E-1,?,6.062E2,9.385E-4,8.938E-2,?,1.02E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.492E-1,-3.993E-3,1.854E-2,8.52E-4,1.171E-2,-1.558E-2,-4.315E-2,-8.214E-2,-7.081E-2,0E0,4.967E-1,1.255E2,5.508E3,3.408E4,5.39E7,Sola Vaya,Sonora Ponceña,?,Salsa.,Back to Work
1.161E2,8.164E-1,?,9.08E2,1.528E-3,1.437E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.671E-2,1.793E-2,2.094E-2,-7.701E-2,8.889E-2,5.24E-4,-1.502E-1,-2.222E-2,-3.078E-3,0E0,6.614E-1,1.228E2,5.613E3,1.921E4,5.649E7,Tres Dias de Carnaval,Celia Cruz & Johnny Pacheco,Palenque,Salsa,Tremendo Caché
1.35E2,8.359E-1,?,6.685E2,1.765E-3,1.634E-1,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,8.723E-2,2.993E-2,1.026E-2,7.323E-2,4.723E-2,8.448E-3,1.062E-3,-3.455E-3,-6.843E-2,0E0,9.057E-1,1.312E2,5.026E3,-2.034E4,4.816E7,Ya No Regreso- la Inmensidad,La Inmensidad,?,Salsa,Salsas Romanticas de la Historia
1.156E2,8.047E-1,?,7.178E2,9.711E-4,9.816E-2,?,8.2E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.545E-1,-1.769E-1,-1.942E-1,-6.159E-2,3.626E-2,3.909E-2,5.14E-2,-3.304E-3,-1.643E-2,0E0,5.09E-1,1.221E2,5.957E3,-6.281E1,6.037E7,A Empesar de Nuevo,Alex D´ Castro,?,Salsa,Salsa
1.409E2,8.594E-1,?,8.293E2,1.069E-3,1.029E-1,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.983E-2,7.172E-3,-1.415E-1,5.606E-2,-4.072E-2,-6.178E-2,-5.487E-2,-5.189E-2,8.748E-2,0E0,5.212E-1,1.346E2,5.324E3,-8.488E4,5.339E7,No Quiero Morirme Todavia,Bobby Valentín,?,Salsa,Bobby Valentín [El Gato]
1.215E2,8.75E-1,?,6.52E2,1.168E-3,1.206E-1,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.46E-2,-1.213E-1,4.507E-2,4.595E-2,-1.105E-1,-6.837E-2,1.446E-1,-4.047E-2,5.976E-2,0E0,6.244E-1,1.239E2,6.027E3,4.995E4,6.251E7,Ccanallon,Jhonny Colon y Su Orquesta,?,Salsa,El Ayer de la Salsa
1.484E2,8.828E-1,?,3.576E2,5.514E-4,8.703E-2,?,8.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.04E-2,-6.424E-3,2.975E-2,2.74E-2,1.065E-1,-2.603E-2,3.663E-2,4.726E-2,6.281E-2,0E0,2.897E-1,1.405E2,4.908E3,-5.948E4,4.588E7,Flauta Salsera Hasta Ayer,Piano Salsero,?,Salsa instrumental,Salsa Instrumental
1.028E2,7.344E-1,?,7.852E2,1.161E-3,1.017E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.923E-2,8.028E-2,1.974E-2,-1.116E-1,-6.173E-2,-5.281E-2,-1.081E-1,6.125E-2,8.63E-3,0E0,5.367E-1,1.135E2,5.426E3,6.633E4,5.709E7,Aquí Llegue,Gilberto Santa Rosa,?,Salsa,De Amor Y Salsa
1.096E2,8.32E-1,?,8.321E2,9.174E-4,8.791E-2,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.316E-1,-7.467E-2,1.659E-2,3.291E-2,-4.436E-2,-3.325E-2,8.946E-2,-4.548E-2,-4.068E-2,0E0,4.622E-1,1.188E2,5.769E3,8.29E4,5.871E7,Mi Querida Bomba Federico,Federico y Su Combo,?,Salsa,Salsa
1.399E2,8.789E-1,?,7.747E2,1.053E-3,1.211E-1,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.333E-2,-1.239E-1,7.606E-2,5.356E-2,-1.436E-2,4.983E-2,5.617E-3,9.658E-2,-9.51E-2,0E0,5.664E-1,1.342E2,5.675E3,-4.666E4,5.619E7,bilongo,Tito Gómez,?,Salsa,[non-album tracks]
1.219E2,8.32E-1,?,9.266E2,9.585E-4,9.349E-2,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.319E-1,-7.223E-2,3.024E-2,-2.51E-2,-5.818E-2,8.236E-3,1.116E-2,-3.484E-2,2.419E-2,0E0,4.888E-1,1.226E2,5.468E3,2.189E4,5.291E7,Mi Tierra,Conjunto Clásico,?,Salsa,Con Tito Nieves Vol 2
1.61E2,9.453E-1,?,4.692E2,1.532E-3,1.231E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.216E-1,-1.296E-1,4.211E-2,2.565E-2,1.472E-2,6.336E-3,-1.066E-1,-1.655E-2,9.614E-2,0E0,6.894E-1,1.443E2,5.703E3,-1.067E5,5.952E7,Oh Oh Oh Oh Oh Oh Eh Ah,Charlie Palmieri,?,Salsa,
1.247E2,8.242E-1,?,6.121E2,1.194E-3,1.292E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,8.994E-3,-3.284E-3,-7.47E-2,-2.756E-2,-1.104E-1,-5.173E-3,2.786E-2,-5.094E-2,7.081E-2,0E0,6.401E-1,1.264E2,5.531E3,-1.464E4,5.498E7,Flauta Salsera Hasta Ayer,Trombon,?,Salsa instrumental,Salsa Instrumental
1.399E2,9.375E-1,?,7.091E2,1.134E-3,9.846E-2,?,1.16E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.108E-2,-4.369E-2,9.169E-2,-4.013E-2,-6.095E-2,1.379E-2,-3.546E-4,-9.583E-2,4.859E-2,0E0,5.45E-1,1.329E2,6.172E3,-6.741E3,6.275E7,Diez Mil Razones,ALDO MATTA,?,Salsa,Diez Mil Razones***
1.193E2,8.672E-1,?,6.005E2,4.617E-4,6.432E-2,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.367E-2,-5.983E-2,-9.164E-2,2.98E-2,-1.424E-1,8.528E-2,-3.527E-2,-3.383E-2,1.46E-1,0E0,2.329E-1,1.236E2,6.045E3,5.443E4,6.216E7,Otra Vez Henry Fiol,Henry Fiol,?,Salsa,Salsa
1.156E2,8.789E-1,?,6.629E2,2.335E-3,2.042E-1,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.336E-2,-1.413E-1,1.018E-2,-8.839E-2,-5.287E-2,1.401E-1,2.22E-2,-1.3E-1,-1.681E-2,0E0,1.043E0,1.206E2,6.091E3,6.077E4,6.216E7,Muy Dentro de Mí (You Sang to Me) [Spanish Version],Marc Anthony,Corey Rooney; Marc Anthony,Salsa,Salsa
1.275E2,9.336E-1,?,4.98E2,1.103E-3,1.076E-1,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.638E-2,-3.482E-2,1.344E-1,-1.741E-1,7.383E-2,7.232E-2,-6.931E-2,-1.082E-2,4.934E-2,0E0,5.764E-1,1.262E2,5.963E3,4.049E4,6.187E7,Corre,The Lebron Brothers,?,Salsa,Title
1.306E2,8.438E-1,?,5.769E2,1.043E-3,1.047E-1,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,9.555E-2,4.305E-3,-7.253E-2,4.465E-2,-4.782E-2,-7.893E-2,-4.964E-2,8.042E-3,1.217E-1,0E0,5.825E-1,1.291E2,5.871E3,-3.546E4,5.864E7,Vendabal sin rumbo,Celio González con La Sonora Matancera,?,Boleros,16 grandes éxitos
1.035E2,7.539E-1,?,7.484E2,1.234E-3,9.067E-2,?,8.1E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.638E-1,-1.139E-1,-1.231E-1,-3.838E-2,6.066E-2,2.522E-2,5.535E-2,1.549E-2,-3.668E-2,0E0,5.128E-1,1.167E2,5.764E3,4.716E4,6.026E7,CON PASO FINO,Manduco,?,Tropical,DJ Caliche
1.229E2,7.461E-1,?,6.351E2,1.187E-3,1.145E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.829E-2,-6.333E-2,-1.734E-1,6.667E-2,8.467E-2,-4.008E-2,1.482E-1,-1.081E-1,7.188E-3,0E0,5.734E-1,1.236E2,5.27E3,-2.758E3,5.137E7,Don't Stop the Train,Eddie Palmieri,?,Club,Arete
1.338E2,8.711E-1,?,5.554E2,1.155E-3,8.911E-2,?,1.18E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.128E-2,-1.031E-1,-6.333E-2,-8.172E-2,-1.023E-1,-1.137E-2,-3.985E-2,4.136E-2,8.908E-2,0E0,5.494E-1,1.318E2,5.926E3,-4.346E4,6.168E7,Cristobal C.,Oscar D'León,?,Salsa,El rey de los soneros
1.365E2,8.828E-1,?,6.618E2,1.35E-3,1.26E-1,?,1.01E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.055E-1,-6.442E-2,8.891E-3,-2.256E-1,-3.892E-2,1.001E-2,-5.66E-2,4.346E-2,8.11E-2,0E0,7.201E-1,1.343E2,6.127E3,-5.305E4,6.213E7,El Negro Lucumí,Fruko y Sus Tesos,?,Salsa,¡Esto Sí Es Salsa De Verdad!
1.356E2,8.164E-1,?,6.129E2,1.26E-3,9.646E-2,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.015E-1,-5.582E-2,5.319E-2,1.949E-1,5.304E-2,4.256E-2,-2.794E-2,-5.165E-2,-1.228E-2,0E0,5.843E-1,1.313E2,5.48E3,-4.472E4,5.126E7,Ritmo Bembe (Mambo),Orlando Marin & His Orchestra,?,Salsa,Se Te Quemo La Casa
1.145E2,8.398E-1,?,6.402E2,1.089E-3,9.181E-2,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.058E-1,-1.622E-1,-1.433E-2,-6.118E-3,-2.728E-2,1.241E-1,-1.852E-1,9.836E-2,-3.386E-2,0E0,5.079E-1,1.218E2,5.9E3,8.335E3,5.969E7,Camina Como Chencha,Joe Quijano,?,Pachangas y charangas,21 Exitos Originales
1.377E2,8.867E-1,?,9.358E2,9.586E-4,1.012E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,5.011E-2,3.736E-3,3.713E-2,6.382E-2,-7.704E-2,3.541E-2,5.694E-2,5.918E-3,3.843E-2,0E0,5.035E-1,1.324E2,5.581E3,-1.771E4,5.394E7,Pobre Cantor,Pedro Florez,?,Salsa,1935--1938
1.245E2,7.812E-1,?,9.001E2,8.444E-4,8.663E-2,?,9.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.543E-2,1.681E-2,-1.726E-1,1.01E-1,1.795E-1,-3.064E-2,-5.75E-3,1.239E-2,2.597E-1,0E0,4.122E-1,1.27E2,5.39E3,-1.266E4,5.163E7,La Rumba Del Yarey,Duo Los Compadres,?,Salsa,Vol 1 Cd A
1.183E2,7.93E-1,?,4.983E2,1.326E-3,1.145E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.222E-2,1.655E-2,-1.598E-1,-2.873E-3,-1.253E-2,-1.097E-1,-1.332E-1,7.228E-2,1.053E-2,0E0,6.606E-1,1.234E2,5.494E3,-3.494E4,5.507E7,Jimmy El León,Jimmy El León,?,Salsa,
1.21E2,7.5E-1,?,7.684E2,1.014E-3,1.012E-1,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.692E-2,1.433E-1,-1.772E-2,-1.085E-3,6.612E-2,-2.559E-3,-7.723E-2,5.968E-2,3.191E-2,0E0,4.957E-1,1.251E2,4.847E3,3.324E4,4.595E7,077 Sera,La Conspiracion,?,Salsa,Azotando Baldoza
